Buchungskreis;Hauptbuchkonto;Geschäftsjahr;Buchungsperiode;Belegart;Belegnummer;Buchungsdatum;Belegdatum;Text;Soll/Haben-Kennz.;Buchungsschlüssel;Betrag in Hauswährung;Kostenstelle;Auftrag;PSP-Element;Einkaufsbeleg;Steuerkennzeichen;Geschäftsbereich;Ausgleichsbeleg;Konto Gegenbuchung;Material
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             50 ST ;";S;81;16,02;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             10 ST ;";S;81;3,20;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             20 ST ;";S;81;6,41;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             50 ST ;";S;81;16,02;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             20 ST ;";S;81;6,41;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             50 ST ;";S;81;16,02;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             40 ST ;";S;81;12,82;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             50 ST ;";S;81;16,02;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             40 ST ;";S;81;12,81;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             10 ST ;";S;81;3,20;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             80 ST ;";S;81;25,63;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             10 ST ;";S;81;3,20;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992            150 ST ;";S;81;48,06;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             40 ST ;";S;81;12,82;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             30 ST ;";S;81;9,61;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             60 ST ;";S;81;19,22;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             60 ST ;";S;81;19,22;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             60 ST ;";S;81;19,22;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             60 ST ;";S;81;19,22;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             80 ST ;";S;81;25,63;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992            100 ST ;";S;81;32,04;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             20 ST ;";S;81;6,41;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992             20 ST ;";S;81;6,41;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003946;10.04.2025;10.04.2025;"992              5 ST ;";S;81;1,60;10070000;;;;;;;759004;Y-6521RM
001;7108000;2025;4;WA;270003986;10.04.2025;10.04.2025;MSP-Item 9657;S;81;138,29;19450001;;;;;;;759004;Y-6572RM
001;7108000;2025;4;WA;270003987;10.04.2025;10.04.2025;MSP-Item 9688;S;81;110,63;19450001;;;;;;;759004;Y-6572RM
001;7108000;2025;4;WA;270003988;10.04.2025;10.04.2025;MSP-Item 9532;S;81;38,94;19260001;;;;;;;759004;Y-6517RM
001;7108000;2025;4;WA;270003990;10.04.2025;10.04.2025;"KST             36 ST ;";S;81;93,73;32020000;;;;;;;759004;Y-6586_BGM
001;7108000;2025;4;WA;270003991;10.04.2025;10.04.2025;"KST              2 ST ;";S;81;9,00;33040000;;;;;;;759004;Y-6500_KAM
001;7108000;2025;4;WA;270003991;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;5,24;33040000;;;;;;;759004;Y-6679_KAM
001;7108000;2025;4;WA;270003991;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;4,52;33040000;;;;;;;759004;Y-6542_KAM
001;7108000;2025;4;WA;270003991;10.04.2025;10.04.2025;"KST              4 ST ;";S;81;24,03;33040000;;;;;;;759004;Y-6678_KAM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST            100 ST ;";S;81;20,96;34030000;;;;;;;759004;Y-6551_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;7,74;34030000;;;;;;;759004;Y-6581_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             30 ST ;";S;81;49,17;34030000;;;;;;;759004;Y-6603_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             30 ST ;";S;81;9,39;34030000;;;;;;;759004;Y-6509_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             20 ST ;";S;81;24,99;34030000;;;;;;;759004;Y-6691_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             50 ST ;";S;81;17,27;34030000;;;;;;;759004;Y-6675_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;43,36;34030000;;;;;;;759004;Y-6524_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;22,02;34030000;;;;;;;759004;Y-6668_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             50 ST ;";S;81;62,74;34030000;;;;;;;759004;Y-6522_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;11,06;34030000;;;;;;;759004;Y-6501_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             50 ST ;";S;81;9,68;34030000;;;;;;;759004;Y-6503_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             50 ST ;";S;81;45,33;34030000;;;;;;;759004;Y-6531_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;23,36;34030000;;;;;;;759004;Y-6557_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             30 ST ;";S;81;24,21;34030000;;;;;;;759004;Y-6537_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             50 ST ;";S;81;226,02;34030000;;;;;;;759004;Y-6547_BGM
001;7108000;2025;4;WA;270003995;10.04.2025;10.04.2025;"KST             10 ST ;";S;81;44,34;34030000;;;;;;;759004;Y-6500_BGM
001;7108000;2025;4;WA;270003997;10.04.2025;10.04.2025;"KST             20 ST ;";S;81;10,47;33010600;;;;;;;759004;Y-6679_KAM
001;7108000;2025;4;WA;270003997;10.04.2025;10.04.2025;"KST            100 ST ;";S;81;37,53;33010600;;;;;;;759004;Y-6523DPAG
001;7108000;2025;4;KF;30373226;11.04.2025;20.03.2025;#6698,Mitgliedsbeitrag Marketing Club Krefeld 2025;S;40;160,00;34020700;;;;N0;;;818895;
001;7108000;2025;4;KF;30433965;11.04.2025;18.03.2025;#4899 Mitgliedsbeitrag Netzwerk Familie Wirtschaft;S;40;50,00;36060500;;;;N0;;;863761;
001;7108000;2025;4;KF;30433969;11.04.2025;25.03.2025;#7027, Mitgliedsbeitrag 2025;S;40;350,00;34010400;;;;N0;;;823244;
001;7108000;2025;4;KF;30433978;11.04.2025;01.04.2025;#6267, Mitgliedsbeitrag Gewerbeverein Emmendingen;S;40;297,50;33090200;;;;N0;;;848267;
001;7108000;2025;4;KF;30434013;11.04.2025;25.03.2025;#4348 Mitgleidsbeitrag Handels-DL-Verband OS-Emsla;S;40;800,00;36050100;;;;N0;;;838239;
001;7108000;2025;4;KF;30434021;11.04.2025;02.04.2025;Marketingzuschüsse;S;40;3.380,00;10630000;;;;N0;;;865190;
001;7108000;2025;4;KP;30434114;11.04.2025;10.04.2025;#6717, Geschäftsessen M. Cataldo + S. Pawlitschok;S;40;86,10;33070200;;;;N0;;;6008984;
001;7108000;2025;4;KF;30434183;11.04.2025;02.04.2025;Tag der Ausbildung 25 /Traunstein;S;40;357,00;32071100;;;;N0;;;847055;
001;7108000;2025;4;KF;30434185;11.04.2025;31.03.2025;#4344 Mitgliedsbeitrag 2025 GewiNet;S;40;800,00;36050100;;;;N0;;;812670;
001;7108000;2025;4;KP;30439500;14.04.2025;09.04.2025;#6663, Schokolade für Firmenbesuche;S;40;11,98;33090700;;;;N0;;;6013297;
001;7108000;2025;4;KP;30439518;14.04.2025;27.03.2025;#6210, Give aways für GS, saisonal & Zielgruppe;S;40;182,29;31060000;;;;N0;;;6016530;
001;7108000;2025;4;KP;30439522;14.04.2025;11.04.2025;Kauf von Tulpen??;S;40;63,11;32070100;;;;N0;;;6017878;
001;7108000;2025;4;KF;30439731;14.04.2025;19.03.2025;# 6501 Unternehmensfrühstück in Duderstadt;S;40;20,00;36060100;;;;N0;;;847950;
001;7108000;2025;4;KF;30439748;14.04.2025;07.04.2025;#5196 Unternehmervereinigung UNO Nord-Oberhavel;S;40;60,00;31020900;;;;N0;;;819752;
001;7108000;2025;4;KF;30439756;14.04.2025;06.04.2025;#4897 Mitgliedsbeitrag 2025;S;40;90,00;36060500;;;;N0;;;850526;
001;7108000;2025;4;KF;30439820;14.04.2025;03.04.2025;#4464, Azubi Fit Day 02.04.25;S;40;750,00;35031000;;;;N0;;;856848;
001;7108000;2025;4;KF;30439904;14.04.2025;24.01.2025;#6348,Mitgliedsbeitrag 2025;S;40;720,00;34030900;;;;N0;;;863451;
001;7108000;2025;4;KF;30439950;14.04.2025;21.03.2025;#6234, Leipziger Integrationsmesse 22.05.2025;S;40;50,00;31050100;;;;N0;;;857374;
001;7108000;2025;4;KP;30440014;14.04.2025;11.04.2025;#6770, Messe FIBO;S;40;98,00;34030100;;;;N0;;;6011120;
001;7108000;2025;4;KF;30440024;14.04.2025;07.04.2025;Anzeigenschaltung Stadtgazette 2025;S;40;595,00;33030400;;;;N0;;;864568;
001;7108000;2025;4;KP;30440057;14.04.2025;09.04.2025;#6590, Azubi Health Day Bad Mergentheim Wraps;S;40;151,88;33050700;;;;N0;;;6015344;
001;7108000;2025;4;KF;30443379;14.04.2025;10.04.2025;#6593, Internationale Impfausweise;S;40;67,20;31051100;;;;N0;;;10793;
001;7108000;2025;4;KP;30443381;14.04.2025;01.04.2025;Erstattung Wasser;S;40;8,10;35031000;;;;N0;;;6009173;
001;7108000;2025;4;KF;30443392;14.04.2025;10.04.2025;#6668. Allwetterjacken Power;S;40;716,21;31030600;;;;N0;;;846023;
001;7108000;2025;4;KF;30443874;14.04.2025;02.04.2025;Jahresbeitrag 2025;S;40;428,00;36020000;;;;N0;;;866234;
001;7108000;2025;4;KF;30460308;14.04.2025;07.04.2025;Jahresbeitrag 2025;S;40;300,00;31050000;;;;N0;;;831144;
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              1 ST ;";S;81;4,51;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              1 ST ;";S;81;4,51;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              1 ST ;";S;81;4,51;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              1 ST ;";S;81;4,51;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              5 ST ;";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             13 ST ;";S;81;58,64;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             14 ST ;";S;81;63,16;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             10 ST ;";S;81;45,11;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             16 ST ;";S;81;72,18;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             11 ST ;";S;81;49,62;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             11 ST ;";S;81;49,62;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              7 ST ;";S;81;31,58;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              2 ST ;";S;81;9,02;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              3 ST ;";S;81;13,53;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              3 ST ;";S;81;13,53;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              3 ST ;";S;81;13,53;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              3 ST ;";S;81;13,53;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             12 ST ;";S;81;54,13;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             30 ST ;";S;81;135,33;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             30 ST ;";S;81;135,33;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             30 ST ;";S;81;135,33;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              4 ST ;";S;81;18,04;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              4 ST ;";S;81;18,04;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              4 ST ;";S;81;18,04;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              4 ST ;";S;81;18,04;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              4 ST ;";S;81;18,04;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              4 ST ;";S;81;18,04;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             17 ST ;";S;81;76,69;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              8 ST ;";S;81;36,09;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             15 ST ;";S;81;67,67;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              6 ST ;";S;81;27,07;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              6 ST ;";S;81;27,07;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              6 ST ;";S;81;27,07;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              8 ST ;";S;81;36,09;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              8 ST ;";S;81;36,09;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              6 ST ;";S;81;27,07;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              6 ST ;";S;81;27,07;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992              6 ST ;";S;81;27,07;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             15 ST ;";S;81;67,67;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             20 ST ;";S;81;90,22;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004045;14.04.2025;14.04.2025;"992             15 ST ;";S;81;67,67;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004047;14.04.2025;14.04.2025;"931              5 ST ;Snackbecher to go - Reg.Mar";S;81;22,56;10070000;;;;;;;759004;Y-6500RM
001;7108000;2025;4;WA;270004075;14.04.2025;14.04.2025;MSP-Item 9866;S;81;77,89;19450000;;;;;;;759004;Y-6517RM
001;7108000;2025;4;K1;6005525;15.04.2025;03.04.2025;32 ST Abwicklungsgebühr Ausahlu 14935 Goldmarie &;S;81;57,12;10061000;;;4500158463;N3;;;14935;
001;7108000;2025;4;K1;6005831;15.04.2025;08.04.2025;1,000 LE Kleintransporter (m.Fahre 11745 Kompakt B;S;81;2.499,00;31031400;;;4500158502;N3;;;11745;26608
001;7108000;2025;4;KF;30347030;15.04.2025;11.03.2025;#6763 IamExpat Fair Berlin 2025;S;40;1.690,00;31010000;;;;N0;;;702950;
001;7108000;2025;4;KF;30424039;15.04.2025;13.03.2025;Flyer;S;40;149,94;10220000;;;;N0;;;10051;
001;7108000;2025;4;KF;30443604;15.04.2025;02.04.2025;#6494 proWissen Potsdam Mitgliedsbeitrag 2025;S;40;240,00;31020000;;;;N0;;;834945;
001;7108000;2025;4;KF;30443609;15.04.2025;08.04.2025;Glücksmama Onlinekurs;S;40;18.763,92;10072000;;;;N0;;;441124864;
001;7108000;2025;4;KF;30443637;15.04.2025;05.03.2025;#5351, Körperanalysewaage;S;40;264,96;35031300;;;;N0;;;8943;
001;7108000;2025;4;KP;30443678;15.04.2025;15.04.2025;Give-Aways für FZF MSP#6815;S;40;37,70;32060800;;;;N0;;;6009442;
001;7108000;2025;4;KF;30443705;15.04.2025;03.04.2025;Ausbildungsmesse 22.03.25;S;40;380,80;32050500;;;;N0;;;825152;
001;7108000;2025;4;KF;30443947;15.04.2025;07.04.2025;#5754 Werbevereinbarung HealthTalent Berlin;S;40;50,00;31010100;;;;N0;;;866244;
001;7108000;2025;4;KF;30454165;15.04.2025;15.04.2025;Anzeige auf Homepage;S;40;999,00;36020100;;;;N0;;;863140;
001;7108000;2025;4;KF;30465150;15.04.2025;14.04.2025;#7131, Mitgliedsbeitrag RA3, Q1/2025;S;40;89,25;33071100;;;;N0;;;833994;
001;7108000;2025;4;WA;270004082;15.04.2025;15.04.2025;"992             75 ST ;";S;81;142,10;10070000;;;;;;;759004;Y-6518RM
001;7108000;2025;4;WA;270004082;15.04.2025;15.04.2025;"992             20 ST ;";S;81;37,89;10070000;;;;;;;759004;Y-6518RM
001;7108000;2025;4;WA;270004082;15.04.2025;15.04.2025;"992             60 ST ;";S;81;113,68;10070000;;;;;;;759004;Y-6518RM
001;7108000;2025;4;WA;270004082;15.04.2025;15.04.2025;"992             20 ST ;";S;81;37,89;10070000;;;;;;;759004;Y-6518RM
001;7108000;2025;4;WA;270004082;15.04.2025;15.04.2025;"992             20 ST ;";S;81;37,89;10070000;;;;;;;759004;Y-6518RM
